,date,tweet,tweet_cleaned
112,2023-02-02,En Diciembre me gane una tarjeta de regalo en Amazon con el ticket dorado de HeyBanco y me compre esto:*se emociona en señora*,"['in', 'december', 'i', 'won', 'gift', 'card', 'on', 'amazon', 'with', 'heybanco', 'golden', 'ticket', 'and', 'bought', 'this', 'get', 'excited', 'in', 'lady', 'in december', 'december i', 'i won', 'won gift', 'gift card', 'card on', 'on amazon', 'amazon with', 'with heybanco', 'heybanco golden', 'golden ticket', 'ticket and', 'and bought', 'bought this', 'this get', 'get excited', 'excited in', 'in lady']"
113,2023-02-03,Me funcionó mil gracias,"['it', 'worked', 'for', 'thousand', 'thanks', 'it worked', 'worked for', 'for thousand', 'thousand thanks']"
114,2023-02-03,Gracias pero no es necesario. es una buena opción. Hasta el momento no he tenido problemas graves con ellos solo es adaptarme a sus procesos. Pero aún así creo que van por buen camino. Aunque en ocasiones me hagan enojar,"['thanks', 'but', 'it', 'not', 'good', 'far', 'i', 'have', 'not', 'had', 'serious', 'problem', 'with', 'them', 'is', 'just', 'adapt', 'to', 'their', 'i', 'still', 'think', 'they', 'are', 'on', 'the', 'right', 'sometimes', 'they', 'make', 'angry', 'thanks but', 'but it', 'it not', 'not good', 'good far', 'far i', 'i have', 'have not', 'not had', 'had serious', 'serious problem', 'problem with', 'with them', 'them is', 'is just', 'just adapt', 'adapt to', 'to their', 'their i', 'i still', 'still think', 'think they', 'they are', 'are on', 'on the', 'the right', 'right sometimes', 'sometimes they', 'they make', 'make angry']"
115,2023-02-04,Mmm. te da el rendimiento del 10% Es buena opción.,"['give', 'you', 'yield', 'is', 'good', 'option', 'give you', 'you yield', 'yield is', 'is good', 'good option']"
116,2023-02-04,Gracias por mi aumento de crédito en mi tarjeta 💳!! Muy contenta con sus servicios! ♥️,"['thanks', 'for', 'my', 'credit', 'increase', 'in', 'my', 'card', 'very', 'happy', 'with', 'your', 'service', 'thanks for', 'for my', 'my credit', 'credit increase', 'increase in', 'in my', 'my card', 'card very', 'very happy', 'happy with', 'with your', 'your service']"
117,2023-02-05,Hablando de Ajolotes el banco sacara esta tarjeta y me encanto.. 👌🏼😊,"['speaking', 'of', 'ajolotes', 'the', 'bank', 'will', 'take', 'this', 'card', 'and', 'i', 'loved', 'it', 'speaking of', 'of ajolotes', 'ajolotes the', 'the bank', 'bank will', 'will take', 'take this', 'this card', 'card and', 'and i', 'i loved', 'loved it']"
118,2023-02-07,"sería la mejor TDC si se pudiera realizar pagos por adelantado en los meses sin intereses como en otras cuentas, siendo una opción excelente para muchos usuarios","['it', 'would', 'be', 'the', 'best', 'tdc', 'if', 'payment', 'could', 'be', 'made', 'in', 'advance', 'in', 'the', 'month', 'without', 'interest', 'such', 'other', 'account', 'being', 'an', 'excellent', 'option', 'for', 'many', 'user', 'it would', 'would be', 'be the', 'the best', 'best tdc', 'tdc if', 'if payment', 'payment could', 'could be', 'be made', 'made in', 'in advance', 'advance in', 'in the', 'the month', 'month without', 'without interest', 'interest such', 'such other', 'other account', 'account being', 'being an', 'an excellent', 'excellent option', 'option for', 'for many', 'many user']"
119,2023-02-08,"Casi me rindo cuando no obtuve ayuda del equipo de sopoe, afounadamente alguien aquí me refirió a en twitter Envíale un mensaje privado y me lo arregló, todo gracias a él, contáctalo ahora.","['i', 'almost', 'gave', 'myself', 'when', 'i', 'did', 'not', 'get', 'help', 'from', 'the', 'sopoe', 'team', 'related', 'someone', 'here', 'referred', 'to', 'on', 'twitter', 'sent', 'private', 'message', 'and', 'fixed', 'it', 'all', 'thanks', 'to', 'him', 'contract', 'it', 'now', 'i almost', 'almost gave', 'gave myself', 'myself when', 'when i', 'i did', 'did not', 'not get', 'get help', 'help from', 'from the', 'the sopoe', 'sopoe team', 'team related', 'related someone', 'someone here', 'here referred', 'referred to', 'to on', 'on twitter', 'twitter sent', 'sent private', 'private message', 'message and', 'and fixed', 'fixed it', 'it all', 'all thanks', 'thanks to', 'to him', 'him contract', 'contract it', 'it now']"
120,2023-02-08,Gracias por ser el mejor banco ✨,"['thanks', 'for', 'being', 'the', 'best', 'bank', 'thanks for', 'for being', 'being the', 'the best', 'best bank']"
121,2023-02-10,"HeyBanco tiene pagarés semanales con 10% anual. O sea, a la semana ya obtienes rendimientos y eso lo puedes reinveir en el siguiente pagaré (de forma automática). Como generas interés compuesto muy rápido, es muchísimo mejor que el 11% anual de CETES.","['heybanco', 'weekly', 'promissory', 'note', 'with', 'per', 'is', 'week', 'you', 'already', 'get', 'yield', 'and', 'you', 'can', 'reinvey', 'that', 'in', 'the', 'next', 'promissory', 'note', 'automatically', 'you', 'generate', 'very', 'fast', 'compound', 'interest', 'it', 'is', 'much', 'better', 'than', 'annual', 'cetes', 'heybanco weekly', 'weekly promissory', 'promissory note', 'note with', 'with per', 'per is', 'is week', 'week you', 'you already', 'already get', 'get yield', 'yield and', 'and you', 'you can', 'can reinvey', 'reinvey that', 'that in', 'in the', 'the next', 'next promissory', 'promissory note', 'note automatically', 'automatically you', 'you generate', 'generate very', 'very fast', 'fast compound', 'compound interest', 'interest it', 'it is', 'is much', 'much better', 'better than', 'than annual', 'annual cetes']"
122,2023-02-11,gracias,['gracias']
123,2023-02-11,Solucionado. Gracias.,['you']
124,2023-02-11,"Alch, hechate unas investigadas de CETES, GMB y Hey+. CETES si ocupas investigar chido pero es muy seguro y Hey+ con HeyBanco es dinero seguro y rapido pero poco.","['alch', 'throw', 'some', 'investigated', 'from', 'cetes', 'gbm', 'and', 'if', 'you', 'occupy', 'chido', 'but', 'is', 'very', 'safe', 'and', 'with', 'heybanco', 'is', 'safe', 'and', 'fast', 'money', 'but', 'little', 'alch throw', 'throw some', 'some investigated', 'investigated from', 'from cetes', 'cetes gbm', 'gbm and', 'and if', 'if you', 'you occupy', 'occupy chido', 'chido but', 'but is', 'is very', 'very safe', 'safe and', 'and with', 'with heybanco', 'heybanco is', 'is safe', 'safe and', 'and fast', 'fast money', 'money but', 'but little']"
125,2023-02-11,Excelente servicio de atención a clientes en HeyBanco 10/10,"['excellent', 'customer', 'service', 'in', 'heybanco', 'excellent customer', 'customer service', 'service in', 'in heybanco']"
126,2023-02-11,Por primera vez gané algo en el boleto dorado de mi d'Or los quiero mucho 🥰🖤,"['for', 'the', 'first', 'time', 'i', 'won', 'something', 'in', 'the', 'golden', 'ticket', 'of', 'my', 'i', 'love', 'you', 'very', 'much', 'for the', 'the first', 'first time', 'time i', 'i won', 'won something', 'something in', 'in the', 'the golden', 'golden ticket', 'ticket of', 'of my', 'my i', 'i love', 'love you', 'you very', 'very much']"
127,2023-02-13,Ok muchas gracias 😊,"['ok', 'thank', 'you', 'very', 'much', 'ok thank', 'thank you', 'you very', 'very much']"
128,2023-02-13,Gracias. Porque tengo una duda,"['thank', 'i', 'have', 'doubt', 'thank i', 'i have', 'have doubt']"
129,2023-02-13,¡Gracias a ti por formar pae de esta gran familia!,"['thanks', 'to', 'you', 'for', 'forming', 'pae', 'of', 'this', 'great', 'family', 'thanks to', 'to you', 'you for', 'for forming', 'forming pae', 'pae of', 'of this', 'this great', 'great family']"
130,2023-02-13,"Después de lo de hoy, la vida y mi banco favorito dijeron: ten un tarjeta de regalo para que te eches un Starbucks y te relajes un rato.","['after', 'today', 'life', 'and', 'my', 'favorite', 'bank', 'said', 'have', 'gift', 'card', 'to', 'take', 'starbucks', 'and', 'relax', 'for', 'while', 'after today', 'today life', 'life and', 'and my', 'my favorite', 'favorite bank', 'bank said', 'said have', 'have gift', 'gift card', 'card to', 'to take', 'take starbucks', 'starbucks and', 'and relax', 'relax for', 'for while']"
131,2023-02-14,100 % recomendado la vdd,"['recommended', 'vdd', 'recommended vdd']"
132,2023-02-14,Para ver si eres fit y viable para seguros de vida! XD,"['to', 'see', 'if', 'you', 'are', 'fit', 'and', 'viable', 'for', 'life', 'insurance', 'xd', 'to see', 'see if', 'if you', 'you are', 'are fit', 'fit and', 'and viable', 'viable for', 'for life', 'life insurance', 'insurance xd']"
133,2023-02-14,"Que interesante lo que encontré en los permisos que utiliza la aplicación de ⁦@heybanco⁩, estaba activada, como para que lo necesitan?","['how', 'interesting', 'what', 'i', 'found', 'in', 'the', 'permit', 'used', 'by', 'the', 'heybanco', 'application', 'wa', 'it', 'activated', 'so', 'that', 'they', 'need', 'it', 'how interesting', 'interesting what', 'what i', 'i found', 'found in', 'in the', 'the permit', 'permit used', 'used by', 'by the', 'the heybanco', 'heybanco application', 'application wa', 'wa it', 'it activated', 'activated so', 'so that', 'that they', 'they need', 'need it']"
134,2023-02-15,😒 Gracias 😊,['gracias']
135,2023-02-15,Hola intenta en el teléfono o correo de la imagen. (Con la app la verdad yo no he tenido problemas),"['hi', 'try', 'on', 'the', 'phone', 'or', 'email', 'with', 'the', 'app', 'the', 'truth', 'i', 'have', 'not', 'had', 'problem', 'hi try', 'try on', 'on the', 'the phone', 'phone or', 'or email', 'email with', 'with the', 'the app', 'app the', 'the truth', 'truth i', 'i have', 'have not', 'not had', 'had problem']"
136,2023-02-15,hola ocupo ayuda con el cambio de número de celular y con mi token,"['hi', 'ocupo', 'help', 'with', 'the', 'change', 'of', 'cell', 'phone', 'number', 'and', 'with', 'my', 'token', 'hi ocupo', 'ocupo help', 'help with', 'with the', 'the change', 'change of', 'of cell', 'cell phone', 'phone number', 'number and', 'and with', 'with my', 'my token']"
137,2023-02-16,"Yo la eh pensado cambiar mi nomina con ellos, la tengo con y muy agusto.Que bueno que me dicen para no sacar tarjeta ahí","['i', 'have', 'thought', 'about', 'changing', 'my', 'payroll', 'with', 'them', 'i', 'have', 'it', 'with', 'and', 'very', 'agust', 'i have', 'have thought', 'thought about', 'about changing', 'changing my', 'my payroll', 'payroll with', 'with them', 'them i', 'i have', 'have it', 'it with', 'with and', 'and very', 'very agust']"
138,2023-02-16,"gracias!!!! ahora, vi algo en relacion a transferencias internacionales... donde veo información?","['thank', 'you', 'now', 'i', 'saw', 'something', 'in', 'relation', 'to', 'international', 'transfer', 'where', 'do', 'i', 'see', 'information', 'thank you', 'you now', 'now i', 'i saw', 'saw something', 'something in', 'in relation', 'relation to', 'to international', 'international transfer', 'transfer where', 'where do', 'do i', 'i see', 'see information']"
139,2023-02-16,"Pues más vale, la verdad","['well', 'better', 'the', 'truth', 'well better', 'better the', 'the truth']"
140,2023-02-16,Ya está todo listo..,"['everything', 'is', 'ready', 'everything is', 'is ready']"
141,2023-02-17,Me acaba de llegar la constancia fiscal de y el año pasado gané $2400 nomas de tener mi dinero guardado con ellos. 10/10,"['i', 'just', 'arrived', 'at', 'the', 'fiscal', 'record', 'of', 'and', 'last', 'year', 'i', 'won', 'noma', 'of', 'having', 'my', 'money', 'saved', 'with', 'i just', 'just arrived', 'arrived at', 'at the', 'the fiscal', 'fiscal record', 'record of', 'of and', 'and last', 'last year', 'year i', 'i won', 'won noma', 'noma of', 'of having', 'having my', 'my money', 'money saved', 'saved with']"
142,2023-02-17,Jamás al menos la amex la primera anualidad es gratis y te da beneficios por compras el primer año y bonos.,"['never', 'at', 'least', 'the', 'amex', 'the', 'first', 'annuity', 'is', 'free', 'and', 'give', 'you', 'purchase', 'for', 'the', 'first', 'year', 'and', 'bond', 'never at', 'at least', 'least the', 'the amex', 'amex the', 'the first', 'first annuity', 'annuity is', 'is free', 'free and', 'and give', 'give you', 'you purchase', 'purchase for', 'for the', 'the first', 'first year', 'year and', 'and bond']"
143,2023-02-17,"Gracias por la respuesta, estaré al pendiente","['thanks', 'for', 'the', 'answer', 'i', 'will', 'be', 'on', 'the', 'lookout', 'thanks for', 'for the', 'the answer', 'answer i', 'i will', 'will be', 'be on', 'on the', 'the lookout']"
144,2023-02-18,Hola buenas tardes,"['hello', 'good', 'afternoon', 'hello good', 'good afternoon']"
145,2023-02-18,"Buen día, muchas gracias! Ya respondí al DM. Me tardé porque pensé que no respondían en la noche hehe","['good', 'day', 'thank', 'you', 'very', 'much', 'i', 'already', 'responded', 'to', 'took', 'because', 'i', 'thought', 'they', 'did', 'respond', 'at', 'night', 'hehe', 'good day', 'day thank', 'thank you', 'you very', 'very much', 'much i', 'i already', 'already responded', 'responded to', 'to took', 'took because', 'because i', 'i thought', 'thought they', 'they did', 'did respond', 'respond at', 'at night', 'night hehe']"
146,2023-02-20,Gracias,['gracias']
147,2023-02-20,Tqm gracias por poner retiros en cajeros hsbc es el q tengo más cerquita,"['tqm', 'thanks', 'for', 'putting', 'retreat', 'at', 'hsbc', 'atm', 'i', 'have', 'the', 'most', 'cerquita', 'tqm thanks', 'thanks for', 'for putting', 'putting retreat', 'retreat at', 'at hsbc', 'hsbc atm', 'atm i', 'i have', 'have the', 'the most', 'most cerquita']"
148,2023-02-21,Hola!!!,['hola']
149,2023-02-23,Saludos a,"['greeting', 'to', 'greeting to']"
150,2023-02-23,"real esa tarjeta es la neta, en general el banco es 10/10","['real', 'that', 'card', 'is', 'the', 'net', 'in', 'general', 'the', 'bank', 'is', 'real that', 'that card', 'card is', 'is the', 'the net', 'net in', 'in general', 'general the', 'the bank', 'bank is']"
151,2023-02-23,":o si tengo cuenta pero nunca pedí la física, la pediré. Gracias por la recomendación 🥰🤘🏻","['or', 'if', 'i', 'have', 'an', 'account', 'but', 'i', 'never', 'asked', 'for', 'physic', 'i', 'will', 'ask', 'for', 'for', 'the', 'recommendation', 'or if', 'if i', 'i have', 'have an', 'an account', 'account but', 'but i', 'i never', 'never asked', 'asked for', 'for physic', 'physic i', 'i will', 'will ask', 'ask for', 'for for', 'for the', 'the recommendation']"
152,2023-02-23,como puedo inveir con ustedes y como se genera las ganancias para uno,"['how', 'can', 'i', 'invent', 'with', 'you', 'and', 'how', 'the', 'profit', 'are', 'generated', 'for', 'one', 'how can', 'can i', 'i invent', 'invent with', 'with you', 'you and', 'and how', 'how the', 'the profit', 'profit are', 'are generated', 'generated for', 'for one']"
153,2023-02-24,Que bueno que perdí mi tarjeta porque necesitaba una nueva con este diseño.,"['good', 'that', 'i', 'lost', 'my', 'card', 'because', 'i', 'needed', 'new', 'one', 'with', 'this', 'design', 'good that', 'that i', 'i lost', 'lost my', 'my card', 'card because', 'because i', 'i needed', 'needed new', 'new one', 'one with', 'with this', 'this design']"
154,2023-02-24,.@heybanco tqm 🫶 no solo es de los mejores bancos con su producto TDC o pagarés bancarios (inveir). Además sabe que ando de foráneo y me regalo dinerito en Amazon 😌con mi boleto dorado,"['heybanco', 'tqm', 'it', 'is', 'not', 'only', 'one', 'of', 'the', 'best', 'bank', 'with', 'it', 'tdc', 'product', 'or', 'bank', 'promissory', 'note', 'invent', 'also', 'know', 'that', 'i', 'am', 'outlaw', 'and', 'gave', 'money', 'at', 'amazon', 'with', 'my', 'golden', 'ticket', 'heybanco tqm', 'tqm it', 'it is', 'is not', 'not only', 'only one', 'one of', 'of the', 'the best', 'best bank', 'bank with', 'with it', 'it tdc', 'tdc product', 'product or', 'or bank', 'bank promissory', 'promissory note', 'note invent', 'invent also', 'also know', 'know that', 'that i', 'i am', 'am outlaw', 'outlaw and', 'and gave', 'gave money', 'money at', 'at amazon', 'amazon with', 'with my', 'my golden', 'golden ticket']"
155,2023-02-24,"Hola buen día, Al solicitar una tarjeta con diseño nuevo tengo que utilizarla?Recién esta por llegarme la metálica, sin embargo me atraen mucho los diseños como coleccionable… y no quisiera pedir una y perder la metal🤔","['hello', 'good', 'day', 'when', 'requesting', 'card', 'with', 'new', 'design', 'i', 'have', 'to', 'use', 'it', 'it', 'is', 'just', 'to', 'get', 'the', 'metal', 'however', 'the', 'design', 'attract', 'collectible', 'and', 'i', 'would', 'not', 'like', 'to', 'ask', 'for', 'one', 'and', 'lose', 'the', 'hello good', 'good day', 'day when', 'when requesting', 'requesting card', 'card with', 'with new', 'new design', 'design i', 'i have', 'have to', 'to use', 'use it', 'it it', 'it is', 'is just', 'just to', 'to get', 'get the', 'the metal', 'metal however', 'however the', 'the design', 'design attract', 'attract collectible', 'collectible and', 'and i', 'i would', 'would not', 'not like', 'like to', 'to ask', 'ask for', 'for one', 'one and', 'and lose', 'lose the']"
